"","time.list"
"1",15
"2",15
"3",8.67068951979223
"4",5.46778010332889
"5",4.93211505582002
"6",4.77306535459124
"7",3.71925758076256
"8",3.3983012108162
"9",3.26659817714379
"10",3.21869916814042
"11",3.20857483583804
"12",2.65417334526039
"13",2.26376086460795
"14",2.14127717850577
"15",1.01537105449998
"16",0.5742147724972
"17",0.410195904680585
"18",0.396896244821461
"19",0
