B.mysticetus,1537.913821
E.australis,1385.000723
E.glacialis,1564.377498
E.japonica,1700
B.acutorostrata,676.3385398
B.bonaerensis,933.0033556
B.borealis,1409.43251
B.brydei,1229.556598
B.edeni,1093.940276
B.omurai,1043.189124
B.musculus,2396.921665
B.physalus,1757.20961
M.novaeangliae,1086.195236
E.robustus,1150.696087
C.marginata,539.468387
